Seq_id	Size	Description
1	+	1286233	1293174	6941
2	+	1327221	1334162	6941
3	+	1277890	1284831	6941
4	-	590459	583494	6965
5	-	607551	600609	6942
6	+	1286902	1293843	6941
7	+	1338345	1345369	7024
8	-	577841	570904	6937
9	+	1338345	1345369	7024
10	-	571826	564885	6941
11	+	1287291	1294232	6941
12	-	589590	582628	6962
13	-	553674	546727	6947
14	+	1343175	1350116	6941
15	-	572153	565212	6941
16	-	570915	563980	6935
17	+	1373591	1380531	6940
18	-	540202	533267	6935
19	+	1198478	1205422	6944
20	-	545995	539054	6941
21	+	1223528	1230452	6924
22	-	552092	545150	6942
23	-	538956	532020	6936
24	+	1286917	1293858	6941
25	-	627642	620701	6941
26	+	1187080	1194015	6935
27	+	1199486	1206420	6934
28	-	550813	543878	6935
29	-	559032	552091	6941
30	-	547694	540664	7030
31	-	587473	580538	6935
32	-	1468200	1461259	6941
33	+	219049	226013	6964
34	-	567813	560872	6941
35	+	1366616	1373556	6940
36	-	637718	630693	7025
37	-	588923	581958	6965
38	+	1276071	1283012	6941
39	-	590172	583238	6934
40	-	529172	522231	6941
41	-	1648253	1641312	6941
42	-	575064	568038	7026
43	+	1314804	1321733	6929
44	+	1372269	1379210	6941
45	+	1367569	1374509	6940
46	+	1266289	1273316	7027
47	-	542996	536061	6935
48	+	1266195	1273222	7027
49	-	622767	615739	7028
50	+	1298464	1305405	6941
51	-	551515	544567	6948
52	+	1286590	1293531	6941
53	-	663504	656563	6941
54	-	549071	542130	6941
55	+	1288513	1295454	6941
56	-	553937	546906	7031
57	+	1259942	1266883	6941
58	+	1287640	1294581	6941
59	+	1354022	1361051	7029
60	+	1499592	1506526	6934
61	-	571172	564231	6941
62	-	546776	539834	6942
63	+	1249307	1256248	6941
64	-	546674	539732	6942
65	-	573001	566064	6937
66	-	570862	563922	6940
67	-	570939	563998	6941
68	-	576303	569362	6941
69	-	553675	546644	7031
70	-	568420	561455	6965
71	+	1373286	1380229	6943
72	-	608936	602001	6935
73	-	566257	559316	6941
74	+	1240652	1247593	6941
75	-	572630	565695	6935
76	+	1285274	1292208	6934
77	-	1099173	1092238	6935
78	-	650159	643129	7030
79	-	578687	571752	6935
80	+	1263717	1270657	6940
81	+	1242822	1249764	6942
82	+	1327755	1334696	6941
83	-	588011	581070	6941
84	+	1226541	1233571	7030
85	-	559652	552717	6935
86	-	577693	570759	6934
87	-	582035	575070	6965
88	-	551501	544476	7025
89	+	1367085	1374025	6940
90	-	591392	584361	7031
91	-	550143	543202	6941
92	+	1297227	1304172	6945
93	-	587037	580096	6941
94	+	1254942	1261876	6934
95	-	549991	543050	6941
96	+	1288809	1295750	6941
97	-	649216	642281	6935
98	-	579361	572426	6935
99	+	1179929	1186863	6934
100	-	561109	554174	6935
101	-	557397	550456	6941
102	-	542187	535246	6941
103	+	1296427	1303370	6943
104	+	1232247	1239183	6936
105	-	546382	539440	6942
106	-	557704	550769	6935
107	-	361784	354849	6935
108	+	1043064	1050007	6943
109	-	674468	667530	6938
110	+	1275133	1282069	6936
111	+	1312853	1319789	6936
112	-	547832	540867	6965
113	-	547882	540941	6941
114	+	954329	961359	7030
115	-	536715	529774	6941
116	-	579195	572260	6935
117	-	563770	556839	6931
118	+	1342923	1349859	6936
119	-	22515	15490	7025
120	+	1252414	1259441	7027
121	+	1262510	1269446	6936
122	-	585738	578797	6941
123	+	1202356	1209290	6934
124	+	1288953	1295894	6941
125	+	1245523	1252463	6940
126	-	575769	568828	6941
127	-	598523	591498	7025
128	-	551985	545044	6941
129	+	1349915	1356844	6929
130	-	591763	584833	6930
131	+	1371753	1378694	6941
132	+	1247053	1253994	6941
133	+	1287603	1294544	6941
134	+	1270354	1277289	6935
135	+	1342022	1348963	6941
136	-	570542	563601	6941
137	+	1288178	1295119	6941
138	-	608842	601917	6925
139	-	571880	564956	6924
140	+	194368	201309	6941
141	-	572472	565531	6941
142	+	1194765	1201702	6937
143	-	625913	618972	6941
144	-	561093	554158	6935
145	+	1226331	1233267	6936
146	-	542907	535959	6948
147	+	1312156	1319091	6935
148	-	561852	554911	6941
149	-	548940	541992	6948
150	-	547736	540795	6941
151	+	1292795	1299820	7025
152	-	536418	529393	7025
153	+	1217504	1224468	6964
154	-	1559778	1552837	6941
155	-	536411	529387	7024
156	+	1386332	1393296	6964
157	-	533964	526932	7032
158	-	560863	553928	6935
159	+	1220532	1227479	6947
160	-	602244	595320	6924
161	-	587558	580616	6942
162	+	1227507	1234441	6934
163	-	621495	614554	6941
164	-	559595	552671	6924
165	-	530712	523777	6935
166	+	1286481	1293422	6941
167	+	1328074	1335015	6941
168	+	1170733	1177667	6934
169	+	1270572	1277507	6935
170	-	544643	537618	7025
171	-	572191	565250	6941
172	-	555024	548089	6935
173	-	600395	593453	6942
174	+	1191979	1198916	6937
175	-	566141	559200	6941
176	-	550956	544015	6941
177	-	549638	542704	6934
178	-	589274	582333	6941
179	+	1289102	1296043	6941
180	+	1256485	1263432	6947
181	-	535914	528979	6935
182	+	1331745	1338686	6941
183	+	1256611	1263552	6941
184	-	586677	579736	6941
185	-	565011	558076	6935
186	+	1329047	1335988	6941
187	-	545795	538854	6941
188	+	1283032	1289973	6941
189	-	567142	560212	6930
190	+	1287768	1294709	6941
191	+	1247265	1254199	6934
192	-	546558	539616	6942
193	-	602171	595247	6924
194	-	545968	539027	6941
195	+	1041428	1048452	7024
196	+	1340066	1347007	6941
197	-	572391	565450	6941
198	+	1329811	1336752	6941
199	-	553936	546905	7031
200	+	1225581	1232528	6947
201	-	652330	645395	6935
202	-	588707	581772	6935
203	-	652320	645385	6935
204	-	536418	529393	7025
205	+	1295374	1302314	6940
206	-	550676	543735	6941
207	-	652341	645406	6935
208	-	547987	541022	6965
209	-	637269	630401	6868
210	-	546583	539641	6942
211	+	1327738	1334679	6941
212	-	227487	220462	7025
213	+	1251693	1258720	7027
214	-	556207	549271	6936
215	+	1289737	1296678	6941
216	+	1287280	1294221	6941
217	-	550385	543443	6942
218	-	588085	581144	6941
219	-	616462	609497	6965
--------------------------------------------------------------------------------
Block #102
Seq_id	Strand	Start	End	Length
1	+	1303856	1307532	3676
2	+	1344844	1348520	3676
3	+	1295513	1299189	3676
4	-	529021	525345	3676
5	-	589926	586259	3667
6	+	1304525	1308201	3676
7	+	1356050	1359718	3668
8	-	560202	556533	3669
9	+	1356050	1359718	3668
10	-	554210	550542	3668
11	+	1304914	1308590	3676
12	-	530248	526572	3676
13	-	536059	532392	3667
14	+	1360798	1364474	3676
15	-	554541	550866	3675
16	-	549894	546219	3675
17	+	1391215	1394890	3675
18	-	522590	518915	3675
19	+	1217714	1221381	3667
20	-	528376	524709	3667
21	+	1242384	1246060	3676
22	-	534460	530794	3666
23	-	521342	517675	3667
24	+	1304540	1308216	3676
25	-	566995	563367	3628
26	+	1209427	1213103	3676
27	+	1217108	1220776	3668
28	-	533188	529520	3668
29	-	541407	537731	3676
30	-	529974	526308	3666
31	-	569855	566179	3676
32	-	1450576	1446901	3675
33	+	278503	282179	3676
34	-	550201	546526	3675
35	+	1384240	1387915	3675
36	-	577955	574288	3667
37	-	529467	525791	3676
38	+	1293690	1297357	3667
39	-	528494	524827	3667
40	-	511548	507873	3675
41	-	1589631	1585956	3675
42	-	557344	553661	3683
43	+	1334833	1338501	3668
44	+	1389892	1393568	3676
45	+	1385193	1388868	3675
46	-	563956	560289	3667
47	-	525376	521701	3675
48	-	563956	560289	3667
49	-	563957	560290	3667
50	+	1316095	1319762	3667
51	-	533879	530213	3666
52	+	1304213	1307889	3676
53	-	608615	604939	3676
54	-	531459	527784	3675
55	+	1306136	1309812	3676
56	-	531458	527790	3668
57	+	1277569	1281245	3676
58	+	1305263	1308939	3676
59	+	1371737	1375413	3676
60	+	1557358	1561024	3666
61	-	527137	523469	3668
62	-	529153	525477	3676
63	+	1301651	1305318	3667
64	-	529051	525375	3676
65	-	555366	551698	3668
66	-	526828	523160	3668
67	-	526904	523236	3668
68	-	532268	528600	3668
69	-	531196	527528	3668
70	-	550778	547109	3669
71	+	1390913	1394588	3675
72	-	545873	542206	3667
73	-	548645	544970	3675
74	+	1258295	1261963	3668
75	-	539537	535870	3667
76	+	1302898	1306564	3666
77	-	1081548	1077882	3666
78	-	591999	588323	3676
79	-	545594	541927	3667
80	+	1281357	1285025	3668
81	+	1260454	1264122	3668
82	+	1345378	1349054	3676
83	-	529497	525822	3675
84	+	1244249	1247916	3667
85	-	542047	538371	3676
86	-	560060	556392	3668
87	-	564393	560724	3669
88	-	533787	530119	3668
89	+	1384709	1388384	3675
90	-	573668	570001	3667
91	-	532502	528834	3668
92	+	1314874	1318541	3667
93	-	527242	523567	3675
94	+	1272559	1276235	3676
95	-	532367	528691	3676
96	+	1306432	1310108	3676
97	-	546140	542473	3667
98	-	546268	542601	3667
99	+	1197546	1201222	3676
100	-	543484	539817	3667
101	-	539775	536107	3668
102	-	524563	520888	3675
103	+	1314070	1317738	3668
104	+	1249862	1253530	3668
105	-	528759	525083	3676
106	-	540086	536409	3677
107	-	344159	340491	3668
108	+	1060707	1064375	3668
109	+	1388518	1392193	3675
110	+	1332680	1336347	3667
111	+	1330467	1334134	3667
112	-	530186	526510	3676
113	-	530258	526583	3675
114	+	976807	980475	3668
115	-	519075	515407	3668
116	-	561570	557903	3667
117	-	546150	542482	3668
118	+	1360537	1364204	3667
119	-	3710	41	3669
119	-	1819908	1816241	3667
119	-	1832944	1829278	3666
120	+	1310832	1314499	3667
121	+	1280125	1283793	3668
122	-	527774	524099	3675
123	+	1219983	1223659	3676
124	+	1306576	1310252	3676
125	+	1263147	1266823	3676
126	-	531734	528066	3668
127	-	538757	535090	3667
128	-	533276	529600	3676
129	+	1367526	1371193	3667
130	-	531514	527848	3666
131	+	1389376	1393052	3676
132	+	1264696	1268364	3668
133	+	1305226	1308902	3676
134	+	1333421	1337088	3667
135	+	1359645	1363321	3676
136	-	526507	522839	3668
137	+	1305801	1309477	3676
138	-	549102	545435	3667
139	-	554256	550589	3667
140	+	211980	215655	3675
141	-	554860	551185	3675
142	-	550354	546686	3668
143	-	526719	523051	3668
144	-	543468	539801	3667
145	+	1243946	1247614	3668
146	-	525278	521614	3664
147	+	1375218	1378885	3667
148	-	544220	540544	3676
149	-	531304	527638	3666
150	-	530124	526449	3675
151	+	1352763	1356430	3667
152	-	518699	515032	3667
153	+	1235156	1238825	3669
154	-	1542156	1538488	3668
155	-	518693	515026	3667
156	+	1403978	1407654	3676
157	-	515145	511478	3667
158	-	543241	539565	3676
159	+	1283197	1286865	3668
160	-	541991	538324	3667
161	-	569935	566259	3676
162	+	1245126	1248802	3676
163	-	532893	529225	3668
164	-	541971	538304	3667
165	-	513085	509409	3676
166	+	1304104	1307780	3676
167	+	1345697	1349373	3676
168	+	1188360	1192036	3676
169	+	1333603	1337270	3667
170	-	525598	521931	3667
171	-	554579	550904	3675
172	-	537406	533729	3677
173	-	582763	579096	3667
174	-	547663	543995	3668
175	-	548529	544854	3675
176	-	533344	529669	3675
177	-	532013	528346	3667
178	-	530116	526441	3675
179	+	1306725	1310401	3676
180	+	1274121	1277787	3666
181	-	518297	514621	3676
182	+	1349368	1353044	3676
183	+	1274223	1277898	3675
184	-	526882	523207	3675
185	-	547395	543727	3668
186	+	1346670	1350346	3676
187	-	528172	524496	3676
188	+	1300655	1304331	3676
189	+	1423186	1426854	3668
190	+	1347600	1351276	3676
191	+	1266215	1269883	3668
192	-	528935	525259	3676
193	-	541917	538250	3667
194	-	528356	524681	3675
195	+	1059154	1062807	3653
196	+	1357689	1361365	3676
197	-	554779	551104	3675
198	+	1347434	1351110	3676
199	-	531457	527789	3668
200	+	1243217	1246883	3666
201	-	545927	542260	3667
202	-	571086	567419	3667
203	-	545917	542250	3667
204	-	518699	515032	3667
205	+	1357416	1361091	3675
206	-	533036	529368	3668
207	-	545938	542271	3667
208	-	530341	526665	3676
209	-	586957	583289	3668
210	-	528982	525306	3676
211	+	1386360	1390035	3675
212	-	168495	164842	3653
213	+	1310112	1313779	3667
214	-	538593	534926	3667
215	+	1307349	1311024	3675
216	+	1304903	1308579	3676
217	-	532754	529087	3667
218	-	529463	525788	3675
219	-	557008	553332	3676
--------------------------------------------------------------------------------
Block #103
Seq_id	Strand	Start	End	Length
1	+	1312592	1328228	15636
2	+	1353580	1369215	15635
3	+	1304249	1319884	15635
4	-	520295	504668	15627
5	-	581208	565572	15636
6	+	1313261	1328897	15636
7	+	1364770	1380395	15625
8	-	551480	535846	15634
9	+	1364770	1380395	15625
10	-	545491	529856	15635
11	+	1313650	1329285	15635
12	-	521521	505897	15624
13	-	527341	511716	15625
14	+	1369534	1385170	15636
15	-	545815	530182	15633
16	-	541168	525530	15638
17	+	1399952	1415588	15636
18	-	513864	498230	15634
19	+	1226443	1242067	15624
20	-	519658	504026	15632
21	+	1251112	1266748	15636
22	-	525743	510110	15633
23	-	512624	496990	15634
24	+	1313276	1328911	15635
25	-	558316	542680	15636
26	+	1218154	1233779	15625
27	+	1225828	1241454	15626
28	-	524466	508831	15635
29	-	532680	517055	15625
30	-	519931	504305	15626
31	-	561127	545502	15625
32	-	1441839	1426204	15635
33	+	287230	302857	15627
34	-	541475	525842	15633
35	+	1392977	1408613	15636
36	-	569237	553613	15624
37	-	520740	505113	15627
38	+	1302408	1318043	15635
39	-	519776	504140	15636
40	-	502811	487175	15636
41	-	1580905	1565271	15634
42	-	548610	532972	15638
43	+	1343552	1359190	15638
44	+	1398628	1414264	15636
45	+	1393930	1409567	15637
46	-	555238	539600	15638
47	-	516650	501015	15635
48	-	555238	539600	15638
49	-	555239	539601	15638
50	+	1324813	1340448	15635
51	-	525162	509528	15634
52	+	1312949	1328584	15635
53	-	598561	582922	15639
54	-	522733	507100	15633
55	+	1314872	1330508	15636
56	-	522730	507097	15633
57	+	1286296	1301922	15626
58	+	1313999	1329634	15635
59	+	1380465	1396100	15635
60	+	1566022	1581668	15646
61	-	518418	502793	15625
62	-	520417	504781	15636
63	+	1310368	1326003	15635
64	-	520315	504680	15635
65	-	546647	531013	15634
66	-	518109	502484	15625
67	-	518185	502560	15625
68	-	523549	507924	15625
69	-	522468	506835	15633
70	-	542058	526424	15634
71	+	1399650	1415285	15635
72	-	537154	521523	15631
73	-	539919	524286	15633
74	+	1267014	1282680	15666
75	-	530818	515189	15629
76	+	1311614	1327251	15637
77	-	1072884	1057239	15645
78	-	583272	567637	15635
79	-	536875	521244	15631
80	+	1290076	1305701	15625
81	+	1269173	1284810	15637
82	+	1354114	1369749	15635
83	-	520771	505138	15633
84	+	1252968	1268591	15623
85	-	531994	516370	15624
86	-	551341	535707	15634
87	-	555673	540039	15634
88	-	525059	509423	15636
89	+	1393446	1409078	15632
90	-	563864	548228	15636
91	-	523783	508157	15626
92	+	1323592	1339227	15635
93	-	518514	502879	15635
94	+	1282623	1298255	15632
95	-	522325	506699	15626
96	+	1315168	1330804	15636
97	-	537421	521790	15631
98	-	537549	521918	15631
99	+	1207599	1223225	15626
100	-	534766	519132	15634
101	-	531055	515430	15625
102	-	515835	500200	15635
103	+	1322789	1338415	15626
104	+	1258581	1274215	15634
105	-	520023	504387	15636
106	-	530032	514406	15626
107	-	335440	319814	15626
108	+	1069426	1085052	15626
109	+	1397244	1412855	15611
110	+	1341398	1357031	15633
111	+	1339185	1354818	15633
112	-	521459	505832	15627
113	-	521531	505896	15635
114	+	985535	1001168	15633
115	-	510356	494731	15625
116	-	552852	537216	15636
117	-	537431	521795	15636
118	+	1369255	1384891	15636
119	-	1810104	1794466	15638
120	+	1319550	1335188	15638
121	+	1288844	1304482	15638
122	-	519046	503411	15635
123	+	1230025	1245650	15625
124	+	1315312	1330948	15636
125	+	1273200	1288826	15626
126	-	523015	507390	15625
127	-	530039	514415	15624
128	-	523222	507584	15638
129	+	1376243	1391878	15635
130	-	522797	507161	15636
131	+	1398112	1413747	15635
132	+	1273417	1289043	15626
133	+	1313962	1329597	15635
134	+	1342140	1357771	15631
135	+	1368381	1384017	15636
136	-	517788	502163	15625
137	+	1314537	1330172	15635
138	-	540383	524758	15625
139	-	545538	529904	15634
140	+	220706	236339	15633
141	-	546134	530501	15633
142	-	541634	525998	15636
143	-	518000	502374	15626
144	-	534750	519116	15634
145	+	1252665	1268303	15638
146	-	516563	500936	15627
147	+	1383937	1399568	15631
148	-	535493	519855	15638
149	-	522587	506953	15634
150	-	521398	505765	15633
151	+	1361481	1377107	15626
152	-	509981	494343	15638
153	+	1243876	1259502	15626
154	-	1533436	1517811	15625
155	-	509975	494337	15638
156	+	1412705	1428332	15627
157	-	506427	490790	15637
158	-	534503	518878	15625
159	+	1291916	1307551	15635
160	-	533273	517639	15634
161	-	561199	545563	15636
162	+	1253853	1269480	15627
163	-	524174	508549	15625
164	-	533253	517619	15634
165	-	503043	487418	15625
166	+	1312840	1328475	15635
167	+	1354433	1370068	15635
168	+	1198402	1214027	15625
169	+	1342322	1357953	15631
170	-	516881	501255	15626
171	-	545853	530220	15633
172	-	527352	511726	15626
173	-	574045	558409	15636
174	-	538943	523307	15636
175	-	539803	524170	15633
176	-	524618	508985	15633
177	-	521969	506342	15627
178	-	521390	505757	15633
179	+	1315461	1331097	15636
180	+	1282839	1298475	15636
181	-	509570	493943	15627
182	+	1358104	1373740	15636
183	+	1282949	1298582	15633
184	-	518154	502519	15635
185	-	538675	523050	15625
186	+	1355406	1371042	15636
187	-	518119	502493	15626
188	+	1309391	1325026	15635
189	+	1431906	1447541	15635
190	+	1356336	1371971	15635
191	+	1274934	1290568	15634
192	-	520199	504563	15636
193	-	533199	517565	15634
194	-	519630	503997	15633
195	+	1067871	1083502	15631
196	+	1366425	1382060	15635
197	-	546053	530420	15633
198	+	1356170	1371805	15635
199	-	522729	507096	15633
200	+	1251934	1267568	15634
201	-	537208	521577	15631
202	-	562368	546729	15639
203	-	537198	521567	15631
204	-	509981	494343	15638
205	+	1366142	1381778	15636
206	-	524317	508692	15625
207	-	537219	521588	15631
208	-	521614	505990	15624
209	-	578238	562613	15625
210	-	520246	504611	15635
211	+	1395086	1410720	15634
212	-	159778	144147	15631
213	+	1318830	1334468	15638
214	-	529875	514238	15637
215	+	1316075	1331708	15633
216	+	1313639	1329274	15635
217	-	524036	508400	15636
218	-	520737	505103	15634
219	-	548281	532654	15627
--------------------------------------------------------------------------------
Block #104
Seq_id	Strand	Start	End	Length
1	+	1333338	1347914	14576
2	+	1374325	1388901	14576
3	+	1324994	1339570	14576
4	-	499558	484981	14577
5	-	560461	545886	14575
6	+	1334007	1348583	14576
7	+	1385505	1400081	14576
8	-	530735	516162	14573
9	+	1385505	1400081	14576
10	-	524745	510249	14496
11	+	1334395	1348971	14576
12	-	500787	486210	14577
13	-	506606	492029	14577
14	+	1390280	1404856	14576
15	-	525071	510495	14576
16	-	520419	505843	14576
17	+	1420698	1435275	14577
18	-	493119	478543	14576
19	+	1247177	1261754	14577
20	-	499601	485024	14577
21	+	1271859	1286434	14575
22	-	505000	490425	14575
23	-	491878	477296	14582
24	+	1334021	1348597	14576
25	-	537569	522994	14575
26	+	1240235	1254786	14551
27	+	1246564	1261136	14572
28	-	503720	489144	14576
29	-	511945	497368	14577
30	-	499195	484619	14576
31	-	540392	525816	14576
32	-	1421094	1406517	14577
33	+	307967	322544	14577
34	-	520731	506155	14576
35	+	1413723	1428300	14577
36	-	548503	533927	14576
37	-	500003	485426	14577
38	+	1323153	1337730	14577
39	-	499030	484454	14576
40	-	482065	467488	14577
41	-	1560160	1545584	14576
42	-	527862	513286	14576
43	+	1364300	1378875	14575
44	+	1419374	1433950	14576
45	+	1414677	1429254	14577
46	-	534490	519915	14575
47	-	495905	481329	14576
48	-	534490	519915	14575
49	-	534491	519916	14575
50	+	1345561	1360138	14577
51	-	504417	489840	14577
52	+	1333694	1348270	14576
53	-	576452	561908	14544
54	-	501989	487413	14576
55	+	1335618	1350194	14576
56	-	501987	487410	14577
57	+	1307032	1321609	14577
